database,reference_fraction,strategy,metric,n_replicates,mean,sd,q025,q50,q975
INSPIRE,0.1,cluster_stratified,heldout_calibration_slope,500,1.1873037780393574,1.374769070761575,0.5636704691782627,0.9870832688846696,2.578403759021772
INSPIRE,0.1,cluster_stratified,heldout_brier,500,0.0728496540296447,0.0023164159945825,0.0697108077815929,0.072476507781882,0.0786975091012847
INSPIRE,0.1,cluster_stratified,absolute_log_oe,500,0.205042757184608,0.167427154070609,0.009958114595402,0.1748843852100405,0.5931440203061008
INSPIRE,0.1,random,reference_n,500,168.0,0.0,168.0,168.0,168.0
INSPIRE,0.1,random,reference_events,500,13.696,3.427401078997412,7.0,13.0,21.0
INSPIRE,0.1,random,reference_weight_ess,500,168.0,0.0,168.0,168.0,168.0
INSPIRE,0.1,random,fit_failed,500,0.0,0.0,0.0,0.0,0.0
INSPIRE,0.1,random,heldout_oe,500,1.0887054833337677,0.3390638355136962,0.6411468900837338,1.0254039645210191,1.9943298645567369
INSPIRE,0.1,random,heldout_calibration_slope,500,1.1378574725934336,0.6752203292868584,0.5135260894250989,0.9734424756623328,2.604514950527508
INSPIRE,0.1,random,heldout_brier,500,0.0730103200221171,0.0023642131433344,0.0697159611160278,0.0725461988496487,0.0788253459838107
INSPIRE,0.1,random,absolute_log_oe,500,0.2159670463235778,0.1821248569733881,0.0074336290823798,0.1771078151884286,0.6901999877907133
INSPIRE,0.1,risk_enriched,reference_n,500,168.0,0.0,168.0,168.0,168.0
INSPIRE,0.1,risk_enriched,reference_events,500,20.254,3.938083417349613,13.0,20.0,28.0
INSPIRE,0.1,risk_enriched,reference_weight_ess,500,123.63347054434486,2.8450173843577404e-14,123.63347054434487,123.63347054434487,123.63347054434487
INSPIRE,0.1,risk_enriched,fit_failed,500,0.0,0.0,0.0,0.0,0.0
INSPIRE,0.1,risk_enriched,heldout_oe,500,1.098234887451233,0.3885393193854602,0.5959125907654795,1.014877424375319,2.0661228807454872
INSPIRE,0.1,risk_enriched,heldout_calibration_slope,500,1.072103861282178,0.4073722873191422,0.5601491884648534,0.985251950463845,2.2584749087407467
INSPIRE,0.1,risk_enriched,heldout_brier,500,0.069386625578663,0.0020725309047129,0.0667680857487672,0.0689309875078997,0.0746629187831361
INSPIRE,0.1,risk_enriched,absolute_log_oe,500,0.2446308946802409,0.2004883626590371,0.0094767144712596,0.2010064575619614,0.7255333503612712
INSPIRE,0.1,risk_quintile_equal,reference_n,500,168.0,0.0,168.0,168.0,168.0
INSPIRE,0.1,risk_quintile_equal,reference_events,500,13.738,3.277627447311047,7.0,14.0,20.0
INSPIRE,0.1,risk_quintile_equal,reference_weight_ess,500,167.96623526318197,2.8450173843577404e-14,167.96623526318194,167.96623526318194,167.96623526318194
INSPIRE,0.1,risk_quintile_equal,fit_failed,500,0.0,0.0,0.0,0.0,0.0
INSPIRE,0.1,risk_quintile_equal,heldout_oe,500,1.0725186844150243,0.3458029469060257,0.6499880348627494,0.9926817877276352,2.0570322980616087
INSPIRE,0.1,risk_quintile_equal,heldout_calibration_slope,500,1.1876534525626778,1.9874599191528124,0.5500744531396147,0.9616047329950456,2.736473979142721
